raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
"METAR DAOL 280100Z 04010KT 4000 BR SCT010 SCT026 17/17 Q1010",DAOL,2026-04-28T01:00:00.000Z,35.5420,-0.5320,17,17,40,10,,2.49,29.82,,,,,,,,,,BR,SCT,1000,SCT,2600,,,,,IFR,,,,,,,,,,,,METAR,103
"METAR DAOR 280100Z 18004KT 6000 NSC 22/M05 Q1012",DAOR,2026-04-28T01:00:00.000Z,31.6500,-2.2610,22,-5,180,4,,3.73,29.88,,,,,,,,,,,,,,,,,,,MVFR,,,,,,,,,,,,METAR,809
"METAR DAOV 280100Z 20003KT 8000 FEW026 15/14 Q1011",DAOV,2026-04-28T01:00:00.000Z,35.2080,0.1470,15,14,200,3,,4.97,29.85,,,,,,,,,,,FEW,2600,,,,,,,MVFR,,,,,,,,,,,,METAR,506
"METAR WBGY 280100Z AUTO 16004KT 090V260 //// // ////// 27/26 Q1010",WBGY,2026-04-28T01:00:00.000Z,1.2220,111.4660,27,26,160,4,,,29.82,,,TRUE,,,,,,,,,,,,,,,,null,,,,,,,,,,,,METAR,13
"METAR SBIL 280100Z 28002KT 9999 FEW020 25/24 Q1016",SBIL,2026-04-28T01:00:00.000Z,-14.8160,-39.0330,25,24,280,2,,6+,30.00,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,9
"METAR SBJU 280100Z 00000KT CAVOK 25/19 Q1015",SBJU,2026-04-28T01:00:00.000Z,-7.2190,-39.2700,25,19,0,0,,6+,29.97,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,407
"METAR SBKG 280100Z 15006KT 9999 BKN012 23/22 Q1016",SBKG,2026-04-28T01:00:00.000Z,-7.2700,-35.8950,23,22,150,6,,6+,30.00,,,,,,,,,,,BKN,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,499
"METAR SBLE 280100Z AUTO 01003KT CAVOK 22/22 Q1017",SBLE,2026-04-28T01:00:00.000Z,-12.4820,-41.2770,22,22,10,3,,6+,30.03,,,TRUE,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,495
"METAR DRRN 280100Z 23003KT 9000 NSC 29/19 Q1010 NOSIG",DRRN,2026-04-28T01:00:00.000Z,13.4830,2.1700,29,19,230,3,,5.59,29.82,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,223
"METAR DGAA 280100Z 21005KT CAVOK 28/25 Q1010 NOSIG",DGAA,2026-04-28T01:00:00.000Z,5.6000,-0.1700,28,25,210,5,,6+,29.82,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,68
"METAR SBBI 280100Z 08002KT CAVOK 18/11 Q1019",SBBI,2026-04-28T01:00:00.000Z,-25.4040,-49.2320,18,11,80,2,,6+,30.09,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,928
"METAR SBCO 280100Z 30006KT CAVOK 12/06 Q1018",SBCO,2026-04-28T01:00:00.000Z,-29.9450,-51.1440,12,6,300,6,,6+,30.06,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,8
"METAR SBJV 280100Z 16004KT 9999 SCT015 22/20 Q1016",SBJV,2026-04-28T01:00:00.000Z,-26.2240,-48.7970,22,20,160,4,,6+,30.00,,,,,,,,,,,SCT,1500,,,,,,,VFR,,,,,,,,,,,,METAR,3
"METAR SBMG 280100Z 15005KT CAVOK 19/18 Q1015",SBMG,2026-04-28T01:00:00.000Z,-23.4760,-52.0170,19,18,150,5,,6+,29.97,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,543
"METAR SBSM 280100Z 10003KT CAVOK 08/07 Q1019",SBSM,2026-04-28T01:00:00.000Z,-29.7110,-53.6880,8,7,100,3,,6+,30.09,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,86
"METAR FMNM 280100Z 12005KT 9999 FEW020 26/26 Q1009",FMNM,2026-04-28T01:00:00.000Z,-15.6670,46.3520,26,26,120,5,,6+,29.79,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,18
"METAR FMMT 280100Z 28003KT 9999 FEW017 22/21 Q1010",FMMT,2026-04-28T01:00:00.000Z,-18.1100,49.3920,22,21,280,3,,6+,29.82,,,,,,,,,,,FEW,1700,,,,,,,VFR,,,,,,,,,,,,METAR,13
"METAR FMSD 280100Z 32004KT 9999 FEW016 SCT033 24/22 Q1010",FMSD,2026-04-28T01:00:00.000Z,-25.0380,46.9560,24,22,320,4,,6+,29.82,,,,,,,,,,,FEW,1600,SCT,3300,,,,,VFR,,,,,,,,,,,,METAR,7
"METAR SBHT 280100Z 00000KT 9999 FEW020 26/25 Q1012",SBHT,2026-04-28T01:00:00.000Z,-3.2510,-52.2520,26,25,0,0,,6+,29.88,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,105
"METAR DXXX 280100Z 22004KT 9999 FEW012 28/25 Q1010 NOSIG",DXXX,2026-04-28T01:00:00.000Z,6.1660,1.2540,28,25,220,4,,6+,29.82,,,,,,TRUE,,,,,FEW,1200,,,,,,,VFR,,,,,,,,,,,,METAR,22
"METAR DBBB 280100Z 21006KT 9999 FEW012 29/26 Q1009 NOSIG",DBBB,2026-04-28T01:00:00.000Z,6.3570,2.3840,29,26,210,6,,6+,29.79,,,,,,TRUE,,,,,FEW,1200,,,,,,,VFR,,,,,,,,,,,,METAR,4
"METAR FTTJ 280100Z 01003KT 6000 NSC 29/09 Q1007 NOSIG",FTTJ,2026-04-28T01:00:00.000Z,12.1340,15.0340,29,9,10,3,,3.73,29.73,,,,,,TRUE,,,,,,,,,,,,,MVFR,,,,,,,,,,,,METAR,295
"METAR MKJP 280100Z 12005KT //// ////// 28/23 Q1013 RMK CLD FROM CEILOMETER RWY 30 NCD",MKJP,2026-04-28T01:00:00.000Z,17.9420,-76.7980,28,23,120,5,,,29.91,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,METAR,3
"METAR SBAX 280100Z AUTO 19005KT CAVOK 23/17 Q1019",SBAX,2026-04-28T01:00:00.000Z,-19.5630,-46.9600,23,17,190,5,,6+,30.09,,,TRUE,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,989
"METAR SBBH 280100Z 08004KT CAVOK 23/17 Q1018",SBBH,2026-04-28T01:00:00.000Z,-19.8510,-43.9510,23,17,80,4,,6+,30.06,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,799
"METAR SBBU 280100Z 15007KT CAVOK 23/20 Q1016",SBBU,2026-04-28T01:00:00.000Z,-22.3450,-49.0540,23,20,150,7,,6+,30.00,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,616
"METAR SBDN 280100Z COR 11001KT 0500 FG VV000 21/20 Q1015",SBDN,2026-04-28T01:00:00.000Z,-22.1750,-51.4270,21,20,110,1,,0.31,29.97,,TRUE,,,,,,,,FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,0,METAR,438
"METAR SBIP 280100Z AUTO 20002KT CAVOK 21/21 Q1015",SBIP,2026-04-28T01:00:00.000Z,-19.4710,-42.4880,21,21,200,2,,6+,29.97,,,TRUE,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,240
"METAR CWJO 280100Z AUTO 16005KT 13/M00 RMK AO1 SLP227 T01331004 53004",CWJO,2026-04-28T01:00:00.000Z,48.4250,-71.1430,13.3,-0.4,160,5,,,,1022.7,,TRUE,TRUE,,,,,,,,,,,,,,,null,0.04,,,,,,,,,,,METAR,113
"METAR SBLS 280100Z 15004KT CAVOK 23/17 Q1019",SBLS,2026-04-28T01:00:00.000Z,-19.6620,-43.8960,23,17,150,4,,6+,30.09,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,850
"METAR SBME 280100Z 25001KT CAVOK 25/22 Q1014",SBME,2026-04-28T01:00:00.000Z,-22.3430,-41.7660,25,22,250,1,,6+,29.94,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,2
"METAR SBMK 280100Z 00000KT CAVOK 22/18 Q1017",SBMK,2026-04-28T01:00:00.000Z,-16.7050,-43.8190,22,18,0,0,,6+,30.03,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,665
"METAR SBMT 280100Z 13003KT 8000 BKN015 BKN030 21/20 Q1019",SBMT,2026-04-28T01:00:00.000Z,-23.5090,-46.6380,21,20,130,3,,4.97,30.09,,,,,,,,,,,BKN,1500,BKN,3000,,,,,MVFR,,,,,,,,,,,,METAR,722
"METAR SBSC 280100Z 16008KT 9999 FEW010 BKN030 25/23 Q1015",SBSC,2026-04-28T01:00:00.000Z,-22.9320,-43.7190,25,23,160,8,,6+,29.97,,,,,,,,,,,FEW,1000,BKN,3000,,,,,MVFR,,,,,,,,,,,,METAR,6
"METAR SBSR 280100Z 19003KT CAVOK 23/19 Q1016",SBSR,2026-04-28T01:00:00.000Z,-20.8170,-49.4070,23,19,190,3,,6+,30.00,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,537
"METAR SBTA 280100Z 20005KT CAVOK 22/20 Q1017",SBTA,2026-04-28T01:00:00.000Z,-23.0400,-45.5160,22,20,200,5,,6+,30.03,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,578
"METAR SBUL 280100Z 21006KT CAVOK 22/18 Q1019",SBUL,2026-04-28T01:00:00.000Z,-18.8830,-48.2260,22,18,210,6,,6+,30.09,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,945
"METAR SBUR 280100Z 12004KT CAVOK 24/18 Q1018",SBUR,2026-04-28T01:00:00.000Z,-19.7650,-47.9650,24,18,120,4,,6+,30.06,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,807
"METAR SBYS 280100Z 19006KT CAVOK 23/20 Q1018",SBYS,2026-04-28T01:00:00.000Z,-21.9820,-47.3400,23,20,190,6,,6+,30.06,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,600
"METAR CWCI 280100Z AUTO 12027KT 06/03 RMK AO1 4PAST HR 8025 PK WND 12031/0053 SLP040 P0002 T00590033 50004",CWCI,2026-04-28T01:00:00.000Z,47.3410,-85.8070,5.9,3.3,120,27,,,,1004,,TRUE,TRUE,,,,,,,,,,,,,,,null,0.04,,,,,0.02,,,,,,METAR,167
"METAR OYSY 280100Z VRB02KT CAVOK 24/05 Q1011",OYSY,2026-04-28T01:00:00.000Z,15.9660,48.7880,24,5,0,2,,6+,29.85,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,701
"METAR SCCI 280100Z 29016KT CAVOK 07/03 Q1000 NOSIG",SCCI,2026-04-28T01:00:00.000Z,-53.0030,-70.8550,7,3,290,16,,6+,29.53,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,37
"METAR CWRU 280100Z AUTO 31030KT 09/05 RMK AO1 PK WND 31034/0059 SLP171 T00850050 53004",CWRU,2026-04-28T01:00:00.000Z,50.1120,-127.9410,8.5,5,310,30,,,,1017.1,,TRUE,TRUE,,,,,,,,,,,,,,,null,0.04,,,,,,,,,,,METAR,76
"METAR CWWL 280100Z AUTO 34014G22KT 08/ RMK AO1 PK WND 34023/0044 SLP169 T0081 53003",CWWL,2026-04-28T01:00:00.000Z,53.4930,-130.6380,8.1,,340,14,22,,,1016.9,,TRUE,TRUE,,,,,,,,,,,,,,,null,0.03,,,,,,,,,,,METAR,8
"METAR CWQS 280100Z AUTO 33027G32KT 07/04 RMK AO1 PK WND 33032/0048 SLP210 T00650038 50003",CWQS,2026-04-28T01:00:00.000Z,53.3160,-132.7720,6.5,3.8,330,27,32,,,1021,,TRUE,TRUE,,,,,,,,,,,,,,,null,0.03,,,,,,,,,,,METAR,10
"METAR SBCY 280100Z 03002KT 6000 -TSRA BKN020 FEW025CB BKN100 24/24 Q1014",SBCY,2026-04-28T01:00:00.000Z,-15.6530,-56.1160,24,24,30,2,,3.73,29.94,,,,,,,,,,-TSRA,BKN,2000,FEW,2500,BKN,10000,,,MVFR,,,,,,,,,,,,METAR,182
"METAR HKML 280100Z 00000KT 9999 SCT020 26/25 Q1009",HKML,2026-04-28T01:00:00.000Z,-3.2290,40.1020,26,25,0,0,,6+,29.79,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,20
"METAR TNCM 280100Z 11007KT 9999 FEW016 BKN035 27/24 Q1016 NOSIG ",TNCM,2026-04-28T01:00:00.000Z,18.0410,-63.1090,27,24,110,7,,6+,30.00,,,,,,TRUE,,,,,FEW,1600,BKN,3500,,,,,VFR,,,,,,,,,,,,METAR,9
"METAR BIEG 280100Z 22018G28KT CAVOK 10/02 Q1010",BIEG,2026-04-28T01:00:00.000Z,65.2750,-14.4090,10,2,220,18,28,6+,29.82,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,20
"METAR BIAR 280100Z 14032G42KT 9999 FEW060 11/04 Q1005",BIAR,2026-04-28T01:00:00.000Z,65.6550,-18.0690,11,4,140,32,42,6+,29.68,,,,,,,,,,,FEW,6000,,,,,,,VFR,,,,,,,,,,,,METAR,1
"METAR MHTG 280100Z 06002KT 9999 FEW034CB 27/13 Q1017 A3003 NOSIG",MHTG,2026-04-28T01:00:00.000Z,14.0600,-87.2160,27,13,60,2,,6+,30.03,,,,,,TRUE,,,,,FEW,3400,,,,,,,VFR,,,,,,,,,,,,METAR,1001
"METAR MHLM 280100Z 03011KT 9999 FEW028 28/25 Q1011 A2986 NOSIG",MHLM,2026-04-28T01:00:00.000Z,15.4420,-87.9340,28,25,30,11,,6+,29.85,,,,,,TRUE,,,,,FEW,2800,,,,,,,VFR,,,,,,,,,,,,METAR,32
"METAR MHLC 280100Z 07004KT 9999 FEW023 28/25 Q1011 A2985 NOSIG",MHLC,2026-04-28T01:00:00.000Z,15.7370,-86.8640,28,25,70,4,,6+,29.85,,,,,,TRUE,,,,,FEW,2300,,,,,,,VFR,,,,,,,,,,,,METAR,13
"METAR MHRO 280100Z 04005KT CAVOK 28/25 Q1011 A2985 NOSIG",MHRO,2026-04-28T01:00:00.000Z,16.3160,-86.5230,28,25,40,5,,6+,29.85,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,6
"METAR SGES 280100Z 19008KT CAVOK 15/08 Q1017",SGES,2026-04-28T01:00:00.000Z,-25.4610,-54.8490,15,8,190,8,,6+,30.03,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,256
"METAR SBPJ 280100Z 20005KT 9999 FEW027 BKN090 26/24 Q1014",SBPJ,2026-04-28T01:00:00.000Z,-10.2910,-48.3570,26,24,200,5,,6+,29.94,,,,,,,,,,,FEW,2700,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,226
"METAR ORER 280100Z VRB01KT 9000 FEW035 BKN090 17/16 Q1009",ORER,2026-04-28T01:00:00.000Z,36.2320,43.9510,17,16,0,1,,5.59,29.79,,,,,,,,,,,FEW,3500,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,399
"METAR SBEG 280100Z 08003KT 9999 -RA VCTS FEW007 FEW025CB BKN100 25/24 Q1011 RETS",SBEG,2026-04-28T01:00:00.000Z,-3.0390,-60.0500,25,24,80,3,,6+,29.85,,,,,,,,,,-RA VCTS,FEW,700,FEW,2500,BKN,10000,,,VFR,,,,,,,,,,,,METAR,69
"METAR SBSV 280100Z 10010KT 080V150 9999 FEW025 28/22 Q1015",SBSV,2026-04-28T01:00:00.000Z,-12.9110,-38.3310,28,22,100,10,,6+,29.97,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,9
"METAR RKSM 280100Z 24005KT 9999 BKN020 OVC030 12/08 A2992",RKSM,2026-04-28T01:00:00.000Z,37.4460,127.1140,12,8,240,5,,6+,29.92,,,,,,,,,,,BKN,2000,OVC,3000,,,,,MVFR,,,,,,,,,,,,METAR,18
"METAR FYWE 280100Z AUTO 16002KT //// // ////// 13/10 Q1024",FYWE,2026-04-28T01:00:00.000Z,-22.6120,17.0800,13,10,160,2,,,30.24,,,TRUE,,,,,,,,,,,,,,,,null,,,,,,,,,,,,METAR,1700
"METAR FYWB 280100Z AUTO 05005KT //// // ////// 13/09 Q1015",FYWB,2026-04-28T01:00:00.000Z,-22.9800,14.6450,13,9,50,5,,,29.97,,,TRUE,,,,,,,,,,,,,,,,null,,,,,,,,,,,,METAR,87
"METAR FYOA 280100Z AUTO 03001KT //// // ////// 18/18 Q1015",FYOA,2026-04-28T01:00:00.000Z,-17.8780,15.9530,18,18,30,1,,,29.97,,,TRUE,,,,,,,,,,,,,,,,null,,,,,,,,,,,,METAR,1099
"METAR FYKM 280100Z AUTO 00000KT //// // ////// 17/15 Q1016",FYKM,2026-04-28T01:00:00.000Z,-17.6340,24.1770,17,15,0,0,,,30.00,,,TRUE,,,,,,,,,,,,,,,,null,,,,,,,,,,,,METAR,959
"METAR FAUT 280100Z AUTO 23005KT //// // ////// 06/02 Q1017",FAUT,2026-04-28T01:00:00.000Z,-31.5460,28.6730,6,2,230,5,,,30.03,,,TRUE,,,,,,,,,,,,,,,,null,,,,,,,,,,,,METAR,735
"METAR SGAS 280100Z 18010KT CAVOK 15/09 Q1017",SGAS,2026-04-28T01:00:00.000Z,-25.2480,-57.5190,15,9,180,10,,6+,30.03,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,83
"METAR DAAS 280100Z 06004KT 8000 FEW010 13/13 Q1017",DAAS,2026-04-28T01:00:00.000Z,36.1800,5.3300,13,13,60,4,,4.97,30.03,,,,,,,,,,,FEW,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,1012
"METAR CXSE 280100Z AUTO 28014KT M06/M07 RMK AO1 PK WND 28018/0059 SLP090 T10571066 57003",CXSE,2026-04-28T01:00:00.000Z,73.7660,-105.2960,-5.7,-6.6,280,14,,,,1009,,TRUE,TRUE,,,,,,,,,,,,,,,null,-0.03,,,,,,,,,,,METAR,11
"SPECI KFCM 280100Z 31012G22KT 10SM OVC013 08/07 A2956 RMK AO2 T00830072",KFCM,2026-04-28T01:00:00.000Z,44.8321,-93.4705,8.3,7.2,310,12,22,10+,29.56,,,,TRUE,,,,,,,OVC,1300,,,,,,,MVFR,,,,,,,,,,,,SPECI,276
"METAR TNCA 280100Z 08016KT 9999 FEW018 28/24 Q1012 NOSIG",TNCA,2026-04-28T01:00:00.000Z,12.5010,-70.0150,28,24,80,16,,6+,29.88,,,,,,TRUE,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,METAR,7
"METAR WSSL 280100Z 07006KT 040V100 9999 FEW018 BKN300 29/26 Q1009",WSSL,2026-04-28T01:00:00.000Z,1.4170,103.8660,29,26,70,6,,6+,29.79,,,,,,,,,,,FEW,1800,BKN,30000,,,,,VFR,,,,,,,,,,,,METAR,11
"METAR GGOV 280100Z 28005KT 8000 NSC 23/20 Q1011 NOSIG",GGOV,2026-04-28T01:00:00.000Z,11.8950,-15.6540,23,20,280,5,,4.97,29.85,,,,,,TRUE,,,,,,,,,,,,,MVFR,,,,,,,,,,,,METAR,31
"METAR VLPS 280100Z 14004KT 6000 SCT020 BKN040 27/25 Q1010 NOSIG RERA",VLPS,2026-04-28T01:00:00.000Z,15.1320,105.7810,27,25,140,4,,3.73,29.82,,,,,,TRUE,,,,,SCT,2000,BKN,4000,,,,,MVFR,,,,,,,,,,,,METAR,102
"METAR VLSK 280100Z 14004KT 6000 SCT020 BKN100 25/24 Q1011 NOSIG",VLSK,2026-04-28T01:00:00.000Z,16.5570,104.7600,25,24,140,4,,3.73,29.85,,,,,,TRUE,,,,,SCT,2000,BKN,10000,,,,,MVFR,,,,,,,,,,,,METAR,148
"METAR VLLN 280100Z 18002KT 3000 BR SCT017 BKN100 20/19 Q1012 NOSIG",VLLN,2026-04-28T01:00:00.000Z,20.9630,101.4030,20,19,180,2,,1.86,29.88,,,,,,TRUE,,,,BR,SCT,1700,BKN,10000,,,,,IFR,,,,,,,,,,,,METAR,548
"METAR VLLB 280100Z 22002KT 9999 SCT020 BKN060 23/21 Q1009 NOSIG",VLLB,2026-04-28T01:00:00.000Z,19.8970,102.1610,23,21,220,2,,6+,29.79,,,,,,TRUE,,,,,SCT,2000,BKN,6000,,,,,VFR,,,,,,,,,,,,METAR,297
"METAR MDST 280100Z 12004KT 070V160 9999 TS FEW016CB SCT018 24/22 Q1016 CB/NE/E",MDST,2026-04-28T01:00:00.000Z,19.4070,-70.6140,24,22,120,4,,6+,30.00,,,,,,,,,,TS,FEW,1600,SCT,1800,,,,,VFR,,,,,,,,,,,,METAR,175
"METAR SKRG 280100Z VRB01KT 9999 BKN020 16/15 Q1026",SKRG,2026-04-28T01:00:00.000Z,6.1690,-75.4260,16,15,0,1,,6+,30.30,,,,,,,,,,,BKN,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,2132
"METAR FGBT 280100Z 15002KT 9999 FEW010 26/26 Q1009 NOSIG",FGBT,2026-04-28T01:00:00.000Z,1.9050,9.8060,26,26,150,2,,6+,29.79,,,,,,TRUE,,,,,FEW,1000,,,,,,,VFR,,,,,,,,,,,,METAR,2
"METAR FGSL 280100Z 25006KT 9999 SCT008 27/25 Q1011 NOSIG",FGSL,2026-04-28T01:00:00.000Z,3.7560,8.7100,27,25,250,6,,6+,29.85,,,,,,TRUE,,,,,SCT,800,,,,,,,VFR,,,,,,,,,,,,METAR,23
"METAR VTSY 280100Z VRB01KT 2000 BR OVC003 23/23 Q1011 NOSIG",VTSY,2026-04-28T01:00:00.000Z,5.7880,101.1470,23,23,0,1,,1.24,29.85,,,,,,TRUE,,,,BR,OVC,300,,,,,,,LIFR,,,,,,,,,,,,METAR,225
"METAR SBNT 280100Z 14007KT 9999 VCSH SCT020 SCT100 26/24 Q1013",SBNT,2026-04-28T01:00:00.000Z,-5.9110,-35.2480,26,24,140,7,,6+,29.91,,,,,,,,,,VCSH,SCT,2000,SCT,10000,,,,,VFR,,,,,,,,,,,,METAR,51
"METAR OISF 280100Z 00000KT CAVOK 14/10 Q1015 A3000",OISF,2026-04-28T01:00:00.000Z,28.8950,53.7200,14,10,0,0,,6+,29.97,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,1305
"METAR OIAH 280100Z 27016KT 8000 TSRA FEW035CB SCT040 BKN090 17/14 Q1015",OIAH,2026-04-28T01:00:00.000Z,30.3360,50.8300,17,14,270,16,,4.97,29.97,,,,,,,,,,TSRA,FEW,3500,SCT,4000,BKN,9000,,,MVFR,,,,,,,,,,,,METAR,730
"METAR VTUQ 280100Z 25004KT 220V280 CAVOK 30/22 Q1010 NOSIG",VTUQ,2026-04-28T01:00:00.000Z,14.9500,102.3130,30,22,250,4,,6+,29.82,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,225
"METAR OESH 280100Z 21005KT CAVOK 25/08 Q1010 NOSIG",OESH,2026-04-28T01:00:00.000Z,17.4670,47.1210,25,8,210,5,,6+,29.82,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,720
"METAR VTCP 280100Z 21006KT 8000 NSC 29/23 Q1009 NOSIG",VTCP,2026-04-28T01:00:00.000Z,18.1290,100.1620,29,23,210,6,,4.97,29.79,,,,,,TRUE,,,,,,,,,,,,,MVFR,,,,,,,,,,,,METAR,166
"METAR VTCN 280100Z 03004KT 340V060 CAVOK 25/21 Q1010 NOSIG",VTCN,2026-04-28T01:00:00.000Z,18.8070,100.7870,25,21,30,4,,6+,29.82,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,211
"METAR VTCL 280100Z 00000KT CAVOK 28/22 Q1010 NOSIG",VTCL,2026-04-28T01:00:00.000Z,18.2770,99.5020,28,22,0,0,,6+,29.82,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,240
"METAR VTCH 280100Z VRB01KT 8000 -RA FEW020TCU BKN025 25/22 Q1010 NOSIG",VTCH,2026-04-28T01:00:00.000Z,19.3020,97.9720,25,22,0,1,,4.97,29.82,,,,,,TRUE,,,,-RA,FEW,2000,BKN,2500,,,,,MVFR,,,,,,,,,,,,METAR,266
"METAR HKJK 280100Z 32006KT 9999 BKN015 16/15 Q1020 NOSIG",HKJK,2026-04-28T01:00:00.000Z,-1.3190,36.9280,16,15,320,6,,6+,30.12,,,,,,TRUE,,,,,BKN,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,1615
"METAR VRMM 280100Z 27009KT 9999 FEW018 FEW019CB SCT120 BKN280 30/27 Q1007 CB SE NOSIG",VRMM,2026-04-28T01:00:00.000Z,4.1920,73.5290,30,27,270,9,,6+,29.73,,,,,,TRUE,,,,,FEW,1800,FEW,1900,SCT,12000,BKN,28000,VFR,,,,,,,,,,,,METAR,2
"METAR UTAM 280100Z 00000KT CAVOK 15/06 Q1010 R88/CLRD70 NOSIG",UTAM,2026-04-28T01:00:00.000Z,37.6190,61.8970,15,6,0,0,,6+,29.82,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,218
"METAR UZFA 280100Z 24006KT 9999 NSC 18/12 Q1011",UZFA,2026-04-28T01:00:00.000Z,40.7270,72.2940,18,12,240,6,,6+,29.85,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,474
"METAR UTAK 280100Z 30008KT 9999 BKN006 12/11 Q1013 R34L/CLRD70 TEMPO 3000 BR BKN003",UTAK,2026-04-28T01:00:00.000Z,40.0540,53.0070,12,11,300,8,,6+,29.91,,,,,,,,,,,BKN,600,,,,,,,IFR,,,,,,,,,,,,METAR,83
"METAR VGEG 280100Z 15004KT 4000 HZ SCT016 FEW030CB OVC100 27/25 Q1007 TEMPO TSRA",VGEG,2026-04-28T01:00:00.000Z,22.2490,91.8140,27,25,150,4,,2.49,29.73,,,,,,,,,,HZ,SCT,1600,FEW,3000,OVC,10000,,,IFR,,,,,,,,,,,,METAR,7
"METAR UTAT 280100Z 09010KT CAVOK 15/03 Q1012 R08/CLRD70 NOSIG",UTAT,2026-04-28T01:00:00.000Z,41.7610,59.8270,15,3,90,10,,6+,29.88,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,84
"METAR UTAV 280100Z 36004KT CAVOK 15/08 Q1009 R31/CLRD70 NOSIG",UTAV,2026-04-28T01:00:00.000Z,39.0830,63.6130,15,8,360,4,,6+,29.79,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,187
"METAR FAPP 280100Z AUTO 00000KT //// // ////// 16/16 Q1020",FAPP,2026-04-28T01:00:00.000Z,-23.8450,29.4590,16,16,0,0,,,30.12,,,TRUE,,,,,,,,,,,,,,,,null,,,,,,,,,,,,METAR,1238
